video_id,comment_id,reply_id,reply_content,author,published_at,like_count
QNhdXnI8hJQ,UgxH7SXCz49-Le6UCsx4AaABAg,UgxH7SXCz49-Le6UCsx4AaABAg.AEDO9F30vehAErZGfMi8X2,Он издевается над ними,@BdbfhdhhhfhfhDjdbdvdvdv,2025-02-22T22:13:48Z,5
QNhdXnI8hJQ,UgxH7SXCz49-Le6UCsx4AaABAg,UgxH7SXCz49-Le6UCsx4AaABAg.AEDO9F30vehAF9mM2fcmV_,The norvegian brain cooks,@saniskoya3314,2025-03-02T09:22:26Z,4
QNhdXnI8hJQ,UgxH7SXCz49-Le6UCsx4AaABAg,UgxH7SXCz49-Le6UCsx4AaABAg.AEDO9F30vehAFH--aU28Ea,Fr = for real = de verdad @camiloartaza3394,@capitanpastabase6342,2025-03-05T04:36:23Z,0
QNhdXnI8hJQ,Ugxklv06guD0iWMkSIZ4AaABAg,Ugxklv06guD0iWMkSIZ4AaABAg.AE8L9p2HvriAEHV6e-BEgf,"Still,,, you won’t make a final this year and we already have hahahaha TOOOOOOON",@Patrick-fo9he,2025-02-08T12:45:35Z,0
QNhdXnI8hJQ,Ugxklv06guD0iWMkSIZ4AaABAg,Ugxklv06guD0iWMkSIZ4AaABAg.AE8L9p2HvriAEKCLxKcqAT,@Patrick-fo9heMan City still a dead club,@KyleHarris-n1o,2025-02-09T13:59:22Z,5
QNhdXnI8hJQ,Ugxklv06guD0iWMkSIZ4AaABAg,Ugxklv06guD0iWMkSIZ4AaABAg.AE8L9p2HvriAEmFbYRsbXK,@KyleHarris-n1obest club. Attendance record. Most trophies in last 10 years. 😂😂😂,@jdmhbeats,2025-02-20T20:45:49Z,0
QNhdXnI8hJQ,Ugxklv06guD0iWMkSIZ4AaABAg,Ugxklv06guD0iWMkSIZ4AaABAg.AE8L9p2HvriAEoHrPlDojh,@jdmhbeats best club attendance with absolutely 0 atmosphere. Great one. I bet most stadiums in League One with like 4000 attendance have a better atmosphere,@momov4060,2025-02-21T15:43:57Z,0
QNhdXnI8hJQ,Ugwye0DZM9EDxg-HbQx4AaABAg,Ugwye0DZM9EDxg-HbQx4AaABAg.AE8-OzWNi0pAEZRJbGRAK7,😂😂,@aaliahussein-w2e,2025-02-15T11:58:44Z,0
QNhdXnI8hJQ,Ugwye0DZM9EDxg-HbQx4AaABAg,Ugwye0DZM9EDxg-HbQx4AaABAg.AE8-OzWNi0pAEfL42eWvMz,Laughing all the way to the community shield city parade?,@stejabrayaga,2025-02-18T04:18:51Z,4
QNhdXnI8hJQ,Ugwye0DZM9EDxg-HbQx4AaABAg,Ugwye0DZM9EDxg-HbQx4AaABAg.AE8-OzWNi0pAEmFZ9eEaNX,Mr goal record UCL and prem winner,@jdmhbeats,2025-02-20T20:45:22Z,1
QNhdXnI8hJQ,Ugwye0DZM9EDxg-HbQx4AaABAg,Ugwye0DZM9EDxg-HbQx4AaABAg.AE8-OzWNi0pAEuXI-hjFan,Right?! He's been so humble for a while now he already proved his point i hope he stops this madness and continues the grind  ​@jdmhbeats,@gggg-uj8bq,2025-02-24T01:54:14Z,0
QNhdXnI8hJQ,Ugwye0DZM9EDxg-HbQx4AaABAg,Ugwye0DZM9EDxg-HbQx4AaABAg.AE8-OzWNi0pAF4rkcaXZhM,​@jdmhbeatsHaaland didn't break any UCL records because of the high records you know who set. I won't say his name to not get trauma,@Bayernmunichfan_goatsofEurope,2025-02-28T11:33:25Z,0
QNhdXnI8hJQ,UgzRghlSb8jQbod0li54AaABAg,UgzRghlSb8jQbod0li54AaABAg.AE58kWaLz8FAE97aqK6jbJ,5-0 4-1 4-1 🤣👌,@cheehao3605,2025-02-05T06:46:12Z,3
QNhdXnI8hJQ,UgzRghlSb8jQbod0li54AaABAg,UgzRghlSb8jQbod0li54AaABAg.AE58kWaLz8FAEGJIbBP2d7,Stay humble ehh,@asdanahohi749,2025-02-08T01:43:07Z,3
QNhdXnI8hJQ,UgzRghlSb8jQbod0li54AaABAg,UgzRghlSb8jQbod0li54AaABAg.AE58kWaLz8FAEGbm8nTXwT,@cheehao36055 in a row you get a treble then you choke over and over again. Cant even beat the shittest team in the world imagine that lol,@zacharypearsall9770,2025-02-08T04:33:18Z,5
QNhdXnI8hJQ,UgzRghlSb8jQbod0li54AaABAg,UgzRghlSb8jQbod0li54AaABAg.AE58kWaLz8FAEHJxH_KVkK,Where is your champions league mate??,@all-caps3927,2025-02-08T11:08:03Z,1
QNhdXnI8hJQ,UgzRghlSb8jQbod0li54AaABAg,UgzRghlSb8jQbod0li54AaABAg.AE58kWaLz8FAEJuX1BGfI2,​@zacharypearsall9770 imagine coming second to the team 2 times in a row who can't beat the shittiest team in the world,@omni1139,2025-02-09T11:14:51Z,0
QNhdXnI8hJQ,Ugw19928bFSQ-rTiiLF4AaABAg,Ugw19928bFSQ-rTiiLF4AaABAg.AE3fNq9Jhh2AE520EI6HBp,By  bottlers fc,@Creatsbybless,2025-02-03T16:40:25Z,9
QNhdXnI8hJQ,Ugw19928bFSQ-rTiiLF4AaABAg,Ugw19928bFSQ-rTiiLF4AaABAg.AE3fNq9Jhh2AE5LU8LocGz,​@Creatsbybless u made it even worse Lmao,@-IGRIS-,2025-02-03T19:30:32Z,14
QNhdXnI8hJQ,Ugw19928bFSQ-rTiiLF4AaABAg,Ugw19928bFSQ-rTiiLF4AaABAg.AE3fNq9Jhh2AE5tX96DL8o,​@Creatsbybless Bro that just turn everything more humiliating 😭,@picapau_biruta,2025-02-04T00:36:46Z,17
QNhdXnI8hJQ,Ugw19928bFSQ-rTiiLF4AaABAg,Ugw19928bFSQ-rTiiLF4AaABAg.AE3fNq9Jhh2AEARGm_Enby,"seems like arsenal didnt understand what being humble is, this isnt the slap in the face you think it is, quite the opposite",@Sneakoz,2025-02-05T18:57:20Z,2
QNhdXnI8hJQ,Ugw19928bFSQ-rTiiLF4AaABAg,Ugw19928bFSQ-rTiiLF4AaABAg.AE3fNq9Jhh2AERpLjpSQFV,Weather they did or not you can’t deny treble season and toure and aguero season were city’s best seasons,@alvinjagolla5160,2025-02-12T13:03:33Z,0
QNhdXnI8hJQ,UgyztScKakZn8X_bH4Z4AaABAg,UgyztScKakZn8X_bH4Z4AaABAg.ADuT879mxk-ADwBXALGy69,The fans were cheering it 😭,@daeljoseph5659,2025-01-30T20:51:09Z,3
QNhdXnI8hJQ,UgyztScKakZn8X_bH4Z4AaABAg,UgyztScKakZn8X_bH4Z4AaABAg.ADuT879mxk-ADzBY85LTPQ,@daeljoseph5659  fr bro,@SubwaySurfersProAlfa,2025-02-01T00:49:00Z,1
QNhdXnI8hJQ,UgyztScKakZn8X_bH4Z4AaABAg,UgyztScKakZn8X_bH4Z4AaABAg.ADuT879mxk-AE0eVaxKhhl,"😂 no we do when it makes sense everyone want their team to win, we usually don't care how",@OdaneJones-v5r,2025-02-01T23:49:17Z,4
QNhdXnI8hJQ,UgyztScKakZn8X_bH4Z4AaABAg,UgyztScKakZn8X_bH4Z4AaABAg.ADuT879mxk-AE6PpqSmuaO,"Si porq eso era faltando poco , estrategia q utilizan en varios deportes",@78rtorres,2025-02-04T05:27:49Z,2
QNhdXnI8hJQ,Ugx-2SLO24tPBK1EfjF4AaABAg,Ugx-2SLO24tPBK1EfjF4AaABAg.ADtjoptKE-VADuBIv37uRg,2031,@DogukanKara-dn9yx,2025-01-30T02:10:43Z,0
QNhdXnI8hJQ,UgzowHxpRLV05Y20ojN4AaABAg,UgzowHxpRLV05Y20ojN4AaABAg.ADsbf4LKEwrADsvgnZlAQo,🤣🤣🤣👌🏻,@Farsii_media,2025-01-29T14:26:20Z,169
QNhdXnI8hJQ,UgzowHxpRLV05Y20ojN4AaABAg,UgzowHxpRLV05Y20ojN4AaABAg.ADsbf4LKEwrADsviC7JCpx,😂😂😂😂😂😂😂,@Farsii_media,2025-01-29T14:26:31Z,74
QNhdXnI8hJQ,UgzowHxpRLV05Y20ojN4AaABAg,UgzowHxpRLV05Y20ojN4AaABAg.ADsbf4LKEwrADuTysdA8VW,5 in 90 minutes and 4 in Extra time 😂😂😂,@fazzi5096,2025-01-30T04:53:52Z,361
QNhdXnI8hJQ,UgzowHxpRLV05Y20ojN4AaABAg,UgzowHxpRLV05Y20ojN4AaABAg.ADsbf4LKEwrADvMs6HB2gR,😂😂,@trbacr,2025-01-30T13:11:01Z,7
QNhdXnI8hJQ,UgzowHxpRLV05Y20ojN4AaABAg,UgzowHxpRLV05Y20ojN4AaABAg.ADsbf4LKEwrADvXB_4_T8h,😂😂,@suleymanov3136,2025-01-30T14:41:12Z,8
QNhdXnI8hJQ,Ugzz3AMOUHtfdciN_F14AaABAg,Ugzz3AMOUHtfdciN_F14AaABAg.ADqqxghhMFYADrxT_6Q4NJ,نره غول 😂,@mehranezzatahmadi6598,2025-01-29T05:22:37Z,0
QNhdXnI8hJQ,UgzTGe1ttufZzV6cjMF4AaABAg,UgzTGe1ttufZzV6cjMF4AaABAg.ADqJ6jQZRvCAEFdoCjTyZY,no one betting at under 5.5 corners,@burakeskin,2025-02-07T19:31:49Z,25
QNhdXnI8hJQ,UgzTGe1ttufZzV6cjMF4AaABAg,UgzTGe1ttufZzV6cjMF4AaABAg.ADqJ6jQZRvCAEGOLcrcjoy,@burakeskin why..?,@funniestcatever958,2025-02-08T02:27:13Z,1
QNhdXnI8hJQ,UgzTGe1ttufZzV6cjMF4AaABAg,UgzTGe1ttufZzV6cjMF4AaABAg.ADqJ6jQZRvCAEJ1vNCbmWY,who will bet under corner on city game,@RelaxingMusic4848,2025-02-09T03:08:59Z,5
QNhdXnI8hJQ,UgzTGe1ttufZzV6cjMF4AaABAg,UgzTGe1ttufZzV6cjMF4AaABAg.ADqJ6jQZRvCAEJXCGFngoJ,What counts as a .5 corner😅😅,@nelvin8475,2025-02-09T07:42:18Z,2
QNhdXnI8hJQ,UgzTGe1ttufZzV6cjMF4AaABAg,UgzTGe1ttufZzV6cjMF4AaABAg.ADqJ6jQZRvCAEK2-gV2DFm,@nelvin8475 under 5.5 corners means 5 or below corners,@bnanik,2025-02-09T12:28:57Z,0
QNhdXnI8hJQ,UgzVbhc26a-bAqCAFQ54AaABAg,UgzVbhc26a-bAqCAFQ54AaABAg.ADpRpOV1_4kADppSIAU3zk,with var just red card,@LichStormRage,2025-01-28T09:34:03Z,1535
QNhdXnI8hJQ,UgzVbhc26a-bAqCAFQ54AaABAg,UgzVbhc26a-bAqCAFQ54AaABAg.ADpRpOV1_4kADq2O8kmkoS,​@LichStormRageabsolutely 😂😂🎉,@klaus3021,2025-01-28T11:35:50Z,320
