video_id,comment_id,reply_id,reply_content,author,published_at,like_count
QUOX4uWZIMY,UgzUMDEe7hVFmb3AlVh4AaABAg,UgzUMDEe7hVFmb3AlVh4AaABAg.AQ7CTqDlkBeAQ7sn9lzTLZ,Should get an assist for that presence of mind,@shiv32921,2025-11-30T01:25:33Z,9
QUOX4uWZIMY,UgzUMDEe7hVFmb3AlVh4AaABAg,UgzUMDEe7hVFmb3AlVh4AaABAg.AQ7CTqDlkBeAQ8ZHeHphY4,@shiv32921you know ball❤️,@zoberv2697,2025-11-30T07:45:36Z,0
QUOX4uWZIMY,UgzqHBvFNK126A8dzXh4AaABAg,UgzqHBvFNK126A8dzXh4AaABAg.AQ7BoMid1WpAQ7eNuY2Vsi,Why he had an assist?,@Daniel83tx,2025-11-29T23:19:38Z,0
QUOX4uWZIMY,UgwDz_gYLGfUouZNFAp4AaABAg,UgwDz_gYLGfUouZNFAp4AaABAg.AQ7BiUci-iMAQ7RL4K18Rv,And yet we’ll probably get the sacking before Slot. 😢,@chilledllama8830,2025-11-29T21:16:55Z,5
QUOX4uWZIMY,UgwDz_gYLGfUouZNFAp4AaABAg,UgwDz_gYLGfUouZNFAp4AaABAg.AQ7BiUci-iMAQAB6VfAEDL,"What has Liverpool got to do with it,DA?",@bb792-x4c,2025-11-30T22:52:50Z,2
QUOX4uWZIMY,UgwDz_gYLGfUouZNFAp4AaABAg,UgwDz_gYLGfUouZNFAp4AaABAg.AQ7BiUci-iMAQAaQQUB1Rr,"Right and they have all the trophies to match all that heart right?! 😂 Go be dense somewhere else my guy, Liv has nothing to do with this crap. Plus if you hadnt noticed Liv JUST won the league. 🤡",@IceCold4vr,2025-12-01T02:42:45Z,1
QUOX4uWZIMY,UgwDz_gYLGfUouZNFAp4AaABAg,UgwDz_gYLGfUouZNFAp4AaABAg.AQ7BiUci-iMAQQ7DF42khT,Coming back to this after the draw 😂,@tequil_oneal,2025-12-07T03:26:39Z,1
QUOX4uWZIMY,Ugwe-o-sGtGMeJ_Z8X54AaABAg,Ugwe-o-sGtGMeJ_Z8X54AaABAg.AQ7B7MvfVQBAQ7DNXKX7F1,Peppy time,@jidk4427,2025-11-29T19:14:55Z,0
QUOX4uWZIMY,Ugwl-OxVTr2WHJG4E3d4AaABAg,Ugwl-OxVTr2WHJG4E3d4AaABAg.AQ7AcNcj8gwAQ7IaY5XTB0,Not this game. This game was anything but boring... 😂,@HhhZzz-m8i,2025-11-29T20:00:31Z,0
QUOX4uWZIMY,Ugx5wkfinxcAd5bw7SF4AaABAg,Ugx5wkfinxcAd5bw7SF4AaABAg.AQ7ANF6KGzgAQ7AU_kiQBG,Yes… because other teams definitely haven’t done that before. I sure do wonder who you support.,@MercwtmMCFC,2025-11-29T18:49:40Z,0
QUOX4uWZIMY,UgxELa8oen_pjkUqUvR4AaABAg,UgxELa8oen_pjkUqUvR4AaABAg.AQ7AEZ48DdEAQ7AKi4EASk,"I’m not sure tbh. Keepers really get screwed over, this season.",@MercwtmMCFC,2025-11-29T18:48:19Z,1
QUOX4uWZIMY,UgxELa8oen_pjkUqUvR4AaABAg,UgxELa8oen_pjkUqUvR4AaABAg.AQ7AEZ48DdEAQ7CuYFeFUr,"@MercwtmMCFC Absolutely, there have been a few where the goalkeeper whined the refs ear off but it was clearly a 50/50. That refs pockets need to be checked, they are unusually thick after this game.",@johnsohn6139,2025-11-29T19:10:50Z,0
QUOX4uWZIMY,UgxELa8oen_pjkUqUvR4AaABAg,UgxELa8oen_pjkUqUvR4AaABAg.AQ7AEZ48DdEAQ7iTC2x1id,"Deliberately impeded, and was not the only time Silva did this in the game either. Is a tactic he knew he'd get away with.",@martinalderton1580,2025-11-29T23:55:19Z,0
QUOX4uWZIMY,UgxOl9D6lnaor9Lkklh4AaABAg,UgxOl9D6lnaor9Lkklh4AaABAg.AQ79kLh_ifAAQ7BHYFfXZ1,I agree last year he looked good n was playing well. He did start vs leverkusen on tuesday n didnt impress.,@futbolfan87-wh3fs,2025-11-29T18:56:38Z,0
