video_id,comment_id,reply_id,reply_content,author,published_at,like_count
au2MTlth520,UgzXJydIHF6aFngN2vB4AaABAg,UgzXJydIHF6aFngN2vB4AaABAg.AOTj4si3amBAOVu-81IstK,"@acisclozambrano2281 Vas a decir que con Diaz estos partidos (porque ya van 4 seguidos perdiendo) no los hubieran perdido? JAJAJAJA deja el fanatismo que Diaz nunca fue motor ni la cara del Liverpool y te lo dice uno que si es fanatico del equipo y no habla solo por el fanatismo de que el jugador es colombiano, y claro que en el Bayern esta ganando, quien compite en esa Liga? el chiste se cuenta solo... Diaz apenas gano la premier en su tercera temporada con el Liverpool, porque en la premier si se compite, si te sorprendes que en el Bayer este ganando y siendo puntero es una estupidez jajaja",@mykheherm1248,2025-10-20T16:15:03Z,1
au2MTlth520,UgyKma5QbRw2R591Y6x4AaABAg,UgyKma5QbRw2R591Y6x4AaABAg.AOTiWu7kRDDAOTp7XX_xZE,😂😂,@LuisAlfredoPelaez,2025-10-19T20:54:02Z,1
au2MTlth520,UgyKma5QbRw2R591Y6x4AaABAg,UgyKma5QbRw2R591Y6x4AaABAg.AOTiWu7kRDDAOW64PvHYMn,"Ricochet
Mateo Con uña
Y el hermano de Tobey Maguire",@juangabrielgonzalezorrabal4178,2025-10-20T18:09:22Z,0
au2MTlth520,UgxIcGSl7sG0e4EzYXZ4AaABAg,UgxIcGSl7sG0e4EzYXZ4AaABAg.AOTiJGbA8FWAOTlQEmUv4o,Desde que jugaba con mane y firmino es así de individualista,@lukasignaciogonzalezrivera9911,2025-10-19T20:21:38Z,0
au2MTlth520,UgzqdT51Gz_rDDnOnQd4AaABAg,UgzqdT51Gz_rDDnOnQd4AaABAg.AOTh5TrT28WAOTjfbzlQEv,gastaron 150 en el hijo obvio lo deben poner,@BarcelonaDePorVida,2025-10-19T20:06:23Z,1
au2MTlth520,UgzqdT51Gz_rDDnOnQd4AaABAg,UgzqdT51Gz_rDDnOnQd4AaABAg.AOTh5TrT28WAOTpEGVrsAB,"Total, ambos son humo",@AXSLKRVS,2025-10-19T20:54:57Z,1
au2MTlth520,UgzLvI-k0x29PoaruSR4AaABAg,UgzLvI-k0x29PoaruSR4AaABAg.AOTgWvW9Ir4AOUBG4DIqNN,🤣🤣🤣👍👍👏🤭🤣🤣👍👍👍👍,@andresguzman5689,2025-10-20T00:16:10Z,0
au2MTlth520,Ugxs2_FAa95cVQwworl4AaABAg,Ugxs2_FAa95cVQwworl4AaABAg.AOTgIRUIc9pAOTjKkdAO9Z,Factos 🗿🗿🤫🤫,@cusmegary4589,2025-10-19T20:03:24Z,13
au2MTlth520,Ugxs2_FAa95cVQwworl4AaABAg,Ugxs2_FAa95cVQwworl4AaABAg.AOTgIRUIc9pAOToISib1O3,"Alexis sigue en Liverpool? Creía que solo quedaba su fantasma, porque esta temporada es un muerto",@JonathanGarcia_1996,2025-10-19T20:46:47Z,31
au2MTlth520,Ugxs2_FAa95cVQwworl4AaABAg,Ugxs2_FAa95cVQwworl4AaABAg.AOTgIRUIc9pAOTqnNeLXa-,El Manchester de Lisandro Martínez,@RDS-220i,2025-10-19T21:08:37Z,18
au2MTlth520,Ugxs2_FAa95cVQwworl4AaABAg,Ugxs2_FAa95cVQwworl4AaABAg.AOTgIRUIc9pAOU3nOepfAr,@RDS-220i cuando vuelva licha el united sera un muro ☠☠,@jarcos91x,2025-10-19T23:10:57Z,7
au2MTlth520,Ugxs2_FAa95cVQwworl4AaABAg,Ugxs2_FAa95cVQwworl4AaABAg.AOTgIRUIc9pAOU4ezsSkgl,Más mundiales que tu selección eso te lo aseguro.,@massifalcon3617,2025-10-19T23:18:32Z,2
au2MTlth520,UgwLVrjaftnA2TMmt-l4AaABAg,UgwLVrjaftnA2TMmt-l4AaABAg.AOTfcZwmP9ZAOTlgCJoQNe,"Alexander arnold no quiso renovar, el ya que quería ir al Madrid",@lukasignaciogonzalezrivera9911,2025-10-19T20:23:57Z,0
au2MTlth520,UgwLVrjaftnA2TMmt-l4AaABAg,UgwLVrjaftnA2TMmt-l4AaABAg.AOTfcZwmP9ZAOU03YPUuCs,"​@lukasignaciogonzalezrivera9911Bueno, si pero el y lucho fueron dos piezas fundamentales xd",@johannicolasfiaga1825,2025-10-19T22:38:20Z,0
au2MTlth520,UgxINgJOqfQMkieMBCB4AaABAg,UgxINgJOqfQMkieMBCB4AaABAg.AOTfBXac9rwAOTk72iPqms,"Y si, ambos son cameruneses",@cusmegary4589,2025-10-19T20:10:16Z,0
au2MTlth520,UgxINgJOqfQMkieMBCB4AaABAg,UgxINgJOqfQMkieMBCB4AaABAg.AOTfBXac9rwAOToupYM4OI,@cusmegary4589 Es el nuevo idolo de Davo,@carlosdiaz5900,2025-10-19T20:52:09Z,0
au2MTlth520,UgyKewy7Z2mAYSRFwKV4AaABAg,UgyKewy7Z2mAYSRFwKV4AaABAg.AOTf9k056kNAOTg4RTQTQH,No olvidedemos   de se le fue  media titular  de la anterior  temporada...  😢  dan lastima   ahora  sin alison   es medio equipo  que le falta pobres  condenados   se les esta perdiendo la confianza   sin esos craks,@edergomez8148,2025-10-19T19:34:58Z,0
au2MTlth520,UgyKewy7Z2mAYSRFwKV4AaABAg,UgyKewy7Z2mAYSRFwKV4AaABAg.AOTf9k056kNAOTpPEV18I-,No solo por Luis Díaz se fueron varios que eran complemento,@summonerswarmordekaisers5211,2025-10-19T20:56:27Z,0
au2MTlth520,Ugw2hQAwrN9HQ-_6AUl4AaABAg,Ugw2hQAwrN9HQ-_6AUl4AaABAg.AOTe-Z7PNvrAOTlqX6Bao2,Yo creo que la premier la pelearán el arsenal y el city. Aunque siento que el united puede dar más golpes aún,@lukasignaciogonzalezrivera9911,2025-10-19T20:25:21Z,0
au2MTlth520,UgxuheIRghrL5MYASLZ4AaABAg,UgxuheIRghrL5MYASLZ4AaABAg.AOTdkNB0CSRAOThZlzyQ0H,Ese calvo era malo el tipo 😂😂😂,@JuanaGimenez-h6n,2025-10-19T19:47:59Z,28
au2MTlth520,UgxuheIRghrL5MYASLZ4AaABAg,UgxuheIRghrL5MYASLZ4AaABAg.AOTdkNB0CSRAOTxb2NMa9M,"Slot es muy meh, está sobrevalorado",@Sebastiansoler-m3j8z,2025-10-19T22:08:06Z,20
au2MTlth520,UgxuheIRghrL5MYASLZ4AaABAg,UgxuheIRghrL5MYASLZ4AaABAg.AOTdkNB0CSRAOU2--oV2HJ,"@Sebastiansoler-m3j8z no es meh, es malisimo, la premier pasada es toda de klop y el mal momento de todo el big six.",@jarcos91x,2025-10-19T22:55:12Z,50
au2MTlth520,UgxuheIRghrL5MYASLZ4AaABAg,UgxuheIRghrL5MYASLZ4AaABAg.AOTdkNB0CSRAOUBUi2dR5V,"No va a soltar a su  jugador favorito gakpo por más que varios partidos suyos hayan sido malos.
Con kloop Chiesa hubiera alcanzado un buen nivel desde el inicio.",@sarrz4377,2025-10-20T00:18:10Z,21
au2MTlth520,UgxuheIRghrL5MYASLZ4AaABAg,UgxuheIRghrL5MYASLZ4AaABAg.AOTdkNB0CSRAOUOorzBfY9,Eso le pasa por no ser neerlandés,@alexanderbello1,2025-10-20T02:14:39Z,10
au2MTlth520,UgzF6l_lBvFazS-Ttgd4AaABAg,UgzF6l_lBvFazS-Ttgd4AaABAg.AOTdjcGuycOAOTlw5e5-Je,"Y si fuera el united, solo le estarían haciendo memes a davo",@lukasignaciogonzalezrivera9911,2025-10-19T20:26:07Z,0
au2MTlth520,UgyYPtHXaA4t70Bdqsx4AaABAg,UgyYPtHXaA4t70Bdqsx4AaABAg.AOTdd2--qA4AOTlFeraN_b,"Sería isak y wirtz, ekitike no está tan mal",@Jekezzz,2025-10-19T20:20:11Z,124
au2MTlth520,UgyYPtHXaA4t70Bdqsx4AaABAg,UgyYPtHXaA4t70Bdqsx4AaABAg.AOTdd2--qA4AOTlSi-NhGH,"​es que wirtz juega atrás del nueve, si se afianza es buen fichajes y necesario sobre todo",@77mob,2025-10-19T20:21:58Z,16
au2MTlth520,UgyYPtHXaA4t70Bdqsx4AaABAg,UgyYPtHXaA4t70Bdqsx4AaABAg.AOTdd2--qA4AOTpEeyPSzZ,Darwin no diaz si,@vcrr0n-381,2025-10-19T20:55:00Z,28
au2MTlth520,UgyYPtHXaA4t70Bdqsx4AaABAg,UgyYPtHXaA4t70Bdqsx4AaABAg.AOTdd2--qA4AOTqXobrbTc,Y mi agente 008?,@EstimadoComandante,2025-10-19T21:06:21Z,12
au2MTlth520,UgyYPtHXaA4t70Bdqsx4AaABAg,UgyYPtHXaA4t70Bdqsx4AaABAg.AOTdd2--qA4AOTqf09BQhM,"@vcrr0n-381 darwin asi fallara 20 el tipo sin balon es una locura, asi suene burrada el tipo corria como mula, y creaba huecos, por que salah esta desaparecido y no hace su tipico tiro esta temporada?",@Reddo86,2025-10-19T21:07:28Z,49
au2MTlth520,Ugz2zxDZcLzuNvAJvNh4AaABAg,Ugz2zxDZcLzuNvAJvNh4AaABAg.AOTdY10TwptAOTgMP15S5l,Para nuestros amigos argentinos de ESPN  sólo sus compatriotas existen.,@augustoescuderor1640,2025-10-19T19:37:25Z,5
au2MTlth520,Ugz2zxDZcLzuNvAJvNh4AaABAg,Ugz2zxDZcLzuNvAJvNh4AaABAg.AOTdY10TwptAOThyNxe_Ky,Por suerte no ficharon al despreciable dibu sino sería ganó el united del campeón del mundo dibu jajajja,@theacademy8214,2025-10-19T19:51:28Z,7
au2MTlth520,UgwB6o5E-mgmPHOCSHd4AaABAg,UgwB6o5E-mgmPHOCSHd4AaABAg.AOTdImb3-WvAOTp0qPL8RT,Mejor que el bambino pons si es lejossss.😅,@LuisAlfredoPelaez,2025-10-19T20:53:07Z,1
au2MTlth520,UgwB6o5E-mgmPHOCSHd4AaABAg,UgwB6o5E-mgmPHOCSHd4AaABAg.AOTdImb3-WvAOUS98YNH07,Desde hace rato Miguel es el mejor narrador,@juliansalamanca9989,2025-10-20T02:43:46Z,1
au2MTlth520,Ugxwm3RWtwXtumMOCVh4AaABAg,Ugxwm3RWtwXtumMOCVh4AaABAg.AOTd5b3Ru4ZAOThIHhdqik,"Este liverpool esta muy robotico, al calvo no le gustan las individualidades😅 diaz la esta rompiendo en bayern",@DirlenyPalomino,2025-10-19T19:45:35Z,5
au2MTlth520,Ugxwm3RWtwXtumMOCVh4AaABAg,Ugxwm3RWtwXtumMOCVh4AaABAg.AOTd5b3Ru4ZAOTmTy14H27,Que víctimas se hacen los colombianos dios. Insoportables,@chitocovers3765,2025-10-19T20:30:52Z,1
au2MTlth520,Ugxwm3RWtwXtumMOCVh4AaABAg,Ugxwm3RWtwXtumMOCVh4AaABAg.AOTd5b3Ru4ZAOTnfCqseaT,​@chitocovers3765Llora,@p.k.elgamer9232,2025-10-19T20:41:17Z,0
au2MTlth520,Ugxwm3RWtwXtumMOCVh4AaABAg,Ugxwm3RWtwXtumMOCVh4AaABAg.AOTd5b3Ru4ZAOTqXTW16l6,Congolombia delirante,@Correaa-G,2025-10-19T21:06:18Z,0
au2MTlth520,Ugxwm3RWtwXtumMOCVh4AaABAg,Ugxwm3RWtwXtumMOCVh4AaABAg.AOTd5b3Ru4ZAOURuPGNltY,"​@chitocovers3765simplemente nos dolió que prefirieran no darle un aumento y gastarse ese platanal para nada, Liverpool solo necesitaba un 9 y nada más... ahora sacrificaron al húngaro para darle protagonismo a la contratación alemana y nada de nada...",@juliansalamanca9989,2025-10-20T02:41:37Z,1
